,Distribution_type,U,Sigma,U2,Sigma2,mixing_prob,limitk,per_red,Objective_function_value,Solution_locations,Running_time(sec)
199,Normal_bimodal,180,30,120,10,0.8,300,50.0,223.42532743489096,1 1|5 5|1 4,6.6358649
200,Normal_bimodal,180,20,300,60,0.2,300,5.0,472.6985006208157,4 1|2 5|1 1,1.8529778
201,Normal_bimodal,180,20,300,60,0.2,300,15.0,472.6985006208157,5 5|0 2|5 0,4.9148406
202,Normal_bimodal,180,20,300,60,0.2,300,25.0,472.6985006208157,5 5|0 2|5 0,3.9505649
203,Normal_bimodal,180,20,300,60,0.2,300,40.0,472.6985006208157,5 5|0 2|5 0,4.0018863
204,Normal_bimodal,180,20,300,60,0.2,300,50.0,472.6985006208157,5 5|0 2|5 0,4.0238071
205,Normal_bimodal,180,20,300,60,0.4,300,5.0,431.4515397258455,0 2|3 1|3 4,2.0177645
206,Normal_bimodal,180,20,300,60,0.4,300,15.0,431.4515397258455,3 5|0 2|3 2,4.2465263
207,Normal_bimodal,180,20,300,60,0.4,300,25.0,431.4515397258455,3 5|0 2|3 2,4.195027
208,Normal_bimodal,180,20,300,60,0.4,300,40.0,431.4515397258455,3 5|0 2|3 2,4.1482095
209,Normal_bimodal,180,20,300,60,0.4,300,50.0,431.4515397258455,3 5|0 2|3 2,3.989752
210,Normal_bimodal,180,20,300,60,0.5,300,5.0,418.91902280753055,3 1|1 3|4 5,1.7000567
211,Normal_bimodal,180,20,300,60,0.5,300,15.0,414.9498723344667,1 5|2 2|4 5,4.1990167
212,Normal_bimodal,180,20,300,60,0.5,300,25.0,414.9498723344667,1 5|2 2|4 5,4.2025369
213,Normal_bimodal,180,20,300,60,0.5,300,40.0,414.9498723344667,1 5|2 2|4 5,4.1564453
214,Normal_bimodal,180,20,300,60,0.5,300,50.0,414.9498723344667,1 5|2 2|4 5,4.1275561
215,Normal_bimodal,180,20,300,60,0.6,300,5.0,386.3492326909079,4 4|1 3|3 0,1.8401798
216,Normal_bimodal,180,20,300,60,0.6,300,15.0,386.3492326909079,1 1|2 4|4 3,4.2661047
217,Normal_bimodal,180,20,300,60,0.6,300,25.0,386.3492326909079,1 1|2 4|4 3,4.1893614
218,Normal_bimodal,180,20,300,60,0.6,300,40.0,386.3492326909079,1 1|2 4|4 3,4.1463979
219,Normal_bimodal,180,20,300,60,0.6,300,50.0,386.3492326909079,1 1|2 4|4 3,4.3400163
220,Normal_bimodal,180,20,300,60,0.8,300,5.0,353.71698759416313,5 1|1 1|3 4,1.8058191
221,Normal_bimodal,180,20,300,60,0.8,300,15.0,347.7236015925049,3 2|5 0|3 5,4.8979638
222,Normal_bimodal,180,20,300,60,0.8,300,25.0,347.7236015925049,3 2|5 0|3 5,4.1969246
223,Normal_bimodal,180,20,300,60,0.8,300,40.0,347.7236015925049,3 2|5 0|3 5,4.2748543
224,Normal_bimodal,180,20,300,60,0.8,300,50.0,347.7236015925049,3 2|5 0|3 5,4.1654908
225,Normal_bimodal,180,20,300,50,0.2,300,5.0,473.5467413615566,4 1|2 5|1 1,1.6656186
226,Normal_bimodal,180,20,300,50,0.2,300,15.0,473.5467413615566,5 5|0 2|5 0,4.0822333
227,Normal_bimodal,180,20,300,50,0.2,300,25.0,473.5467413615566,5 5|0 2|5 0,4.0084092
228,Normal_bimodal,180,20,300,50,0.2,300,40.0,473.5467413615566,5 5|0 2|5 0,3.978259
229,Normal_bimodal,180,20,300,50,0.2,300,50.0,473.5467413615566,5 5|0 2|5 0,4.036277
230,Normal_bimodal,180,20,300,50,0.4,300,5.0,431.6525273801664,0 2|3 1|3 4,2.0402836
231,Normal_bimodal,180,20,300,50,0.4,300,15.0,431.6525273801664,3 4|5 2|1 1,4.1719319
232,Normal_bimodal,180,20,300,50,0.4,300,25.0,431.6525273801664,3 4|5 2|1 1,4.131057
233,Normal_bimodal,180,20,300,50,0.4,300,40.0,431.6525273801664,3 4|5 2|1 1,4.1107624
234,Normal_bimodal,180,20,300,50,0.4,300,50.0,431.6525273801664,3 4|5 2|1 1,4.1405913
235,Normal_bimodal,180,20,300,50,0.5,300,5.0,419.11809688160463,3 1|1 3|4 5,1.7605337
236,Normal_bimodal,180,20,300,50,0.5,300,15.0,414.7383908529852,1 5|2 2|4 5,4.1951959
237,Normal_bimodal,180,20,300,50,0.5,300,25.0,414.7383908529852,1 5|2 2|4 5,4.1839272
238,Normal_bimodal,180,20,300,50,0.5,300,40.0,414.7383908529852,1 5|2 2|4 5,4.0861652
239,Normal_bimodal,180,20,300,50,0.5,300,50.0,414.7383908529852,1 5|2 2|4 5,4.1057648
240,Normal_bimodal,180,20,300,50,0.6,300,5.0,386.2508067649819,4 4|1 3|3 0,1.8277858
241,Normal_bimodal,180,20,300,50,0.6,300,15.0,386.2508067649819,1 1|2 4|4 3,4.1499497
242,Normal_bimodal,180,20,300,50,0.6,300,25.0,386.2508067649819,1 1|2 4|4 3,4.2085651
243,Normal_bimodal,180,20,300,50,0.6,300,40.0,386.2508067649819,1 1|2 4|4 3,4.3678432
244,Normal_bimodal,180,20,300,50,0.6,300,50.0,386.2508067649819,1 1|2 4|4 3,4.1289641
245,Normal_bimodal,180,20,300,50,0.8,300,5.0,353.52569129786673,5 1|1 1|3 4,1.6653138
246,Normal_bimodal,180,20,300,50,0.8,300,15.0,347.79772196287513,0 1|5 2|5 1,4.2861775
247,Normal_bimodal,180,20,300,50,0.8,300,25.0,347.79772196287513,0 1|5 2|5 1,4.272568
248,Normal_bimodal,180,20,300,50,0.8,300,40.0,347.79772196287513,0 1|5 2|5 1,4.2227076
249,Normal_bimodal,180,20,300,50,0.8,300,50.0,347.79772196287513,0 1|5 2|5 1,4.3314277
250,Normal_bimodal,180,20,300,40,0.2,300,5.0,474.8120191393343,4 1|2 5|1 1,1.6502035
251,Normal_bimodal,180,20,300,40,0.2,300,15.0,474.8120191393343,5 5|0 2|5 0,4.1152699
252,Normal_bimodal,180,20,300,40,0.2,300,25.0,474.8120191393343,5 5|0 2|5 0,4.0107617
253,Normal_bimodal,180,20,300,40,0.2,300,40.0,474.8120191393343,5 5|0 2|5 0,4.0047222
254,Normal_bimodal,180,20,300,40,0.2,300,50.0,474.8120191393343,5 5|0 2|5 0,4.0968758
255,Normal_bimodal,180,20,300,40,0.4,300,5.0,432.0384533060923,0 2|3 1|3 4,2.0557344
256,Normal_bimodal,180,20,300,40,0.4,300,15.0,432.0384533060923,3 4|5 2|1 1,4.1855114
257,Normal_bimodal,180,20,300,40,0.4,300,25.0,432.0384533060923,3 4|5 2|1 1,4.0757379
258,Normal_bimodal,180,20,300,40,0.4,300,40.0,432.0384533060923,3 4|5 2|1 1,4.3349508
259,Normal_bimodal,180,20,300,40,0.4,300,50.0,432.0384533060923,3 4|5 2|1 1,4.004268
260,Normal_bimodal,180,20,300,40,0.5,300,5.0,414.5807519640964,2 5|1 2|4 2,1.8871412
261,Normal_bimodal,180,20,300,40,0.5,300,15.0,414.5807519640964,1 5|2 2|4 5,4.1717808
262,Normal_bimodal,180,20,300,40,0.5,300,25.0,414.5807519640964,1 5|2 2|4 5,4.1269233
263,Normal_bimodal,180,20,300,40,0.5,300,40.0,414.5807519640964,1 5|2 2|4 5,4.1235059
264,Normal_bimodal,180,20,300,40,0.5,300,50.0,414.5807519640964,1 5|2 2|4 5,4.1152382
265,Normal_bimodal,180,20,300,40,0.6,300,5.0,386.2498808390561,4 4|1 3|3 0,1.9387026
266,Normal_bimodal,180,20,300,40,0.6,300,15.0,386.2498808390561,1 1|2 4|4 3,4.1147848
267,Normal_bimodal,180,20,300,40,0.6,300,25.0,386.2498808390561,1 1|2 4|4 3,4.0769836
268,Normal_bimodal,180,20,300,40,0.6,300,40.0,386.2498808390561,1 1|2 4|4 3,4.081443
269,Normal_bimodal,180,20,300,40,0.6,300,50.0,386.2498808390561,1 1|2 4|4 3,4.1130403
270,Normal_bimodal,180,20,300,40,0.8,300,5.0,353.38749685342236,5 1|1 1|3 4,1.696573
271,Normal_bimodal,180,20,300,40,0.8,300,15.0,347.89369418509744,1 0|0 5|0 2,4.2569979
272,Normal_bimodal,180,20,300,40,0.8,300,25.0,347.89369418509744,1 0|0 5|0 2,4.2615132
273,Normal_bimodal,180,20,300,40,0.8,300,40.0,347.89369418509744,1 0|0 5|0 2,4.2825524
274,Normal_bimodal,180,20,300,40,0.8,300,50.0,347.89369418509744,1 0|0 5|0 2,4.2958128
275,Normal_bimodal,180,20,300,30,0.2,300,5.0,476.2856302504454,5 5|0 2|5 0,4.0145571
276,Normal_bimodal,180,20,300,30,0.2,300,15.0,476.2856302504454,5 5|0 2|5 0,4.1672888
277,Normal_bimodal,180,20,300,30,0.2,300,25.0,476.2856302504454,5 5|0 2|5 0,3.9670031
278,Normal_bimodal,180,20,300,30,0.2,300,40.0,476.2856302504454,5 5|0 2|5 0,4.0870853
279,Normal_bimodal,180,20,300,30,0.2,300,50.0,476.2856302504454,5 5|0 2|5 0,4.0530219
280,Normal_bimodal,180,20,300,30,0.4,300,5.0,432.4567866394257,0 2|3 1|3 4,1.9785105
281,Normal_bimodal,180,20,300,30,0.4,300,15.0,432.4567866394257,3 4|5 2|1 1,4.0648672
282,Normal_bimodal,180,20,300,30,0.4,300,25.0,432.4567866394257,3 4|5 2|1 1,4.108502
283,Normal_bimodal,180,20,300,30,0.4,300,40.0,432.4567866394257,3 4|5 2|1 1,4.0785076
284,Normal_bimodal,180,20,300,30,0.4,300,50.0,432.4567866394257,3 4|5 2|1 1,4.1065154
285,Normal_bimodal,180,20,300,30,0.5,300,5.0,414.34718714928147,2 5|1 2|4 2,1.8797713
286,Normal_bimodal,180,20,300,30,0.5,300,15.0,414.34718714928147,1 5|2 2|4 5,4.1512399
287,Normal_bimodal,180,20,300,30,0.5,300,25.0,414.34718714928147,1 5|2 2|4 5,4.4247005
288,Normal_bimodal,180,20,300,30,0.5,300,40.0,414.34718714928147,1 5|2 2|4 5,4.0259349
289,Normal_bimodal,180,20,300,30,0.5,300,50.0,414.34718714928147,1 5|2 2|4 5,4.1211357
290,Normal_bimodal,180,20,300,30,0.6,300,5.0,386.2412234316487,4 4|1 3|3 0,1.8467137
291,Normal_bimodal,180,20,300,30,0.6,300,15.0,386.2412234316487,1 1|2 4|4 3,4.188246
292,Normal_bimodal,180,20,300,30,0.6,300,25.0,386.2412234316487,1 1|2 4|4 3,4.1449525
293,Normal_bimodal,180,20,300,30,0.6,300,40.0,386.2412234316487,1 1|2 4|4 3,4.1789217
294,Normal_bimodal,180,20,300,30,0.6,300,50.0,386.2412234316487,1 1|2 4|4 3,4.1290594
295,Normal_bimodal,180,20,300,30,0.8,300,5.0,353.2698116682371,5 1|1 1|3 4,1.7229518
296,Normal_bimodal,180,20,300,30,0.8,300,15.0,347.971610851764,3 1|3 3|1 2,4.3876862
297,Normal_bimodal,180,20,300,30,0.8,300,25.0,347.971610851764,3 1|3 3|1 2,4.5178089
298,Normal_bimodal,180,20,300,30,0.8,300,40.0,347.971610851764,3 1|3 3|1 2,4.25863
299,Normal_bimodal,180,20,300,30,0.8,300,50.0,347.971610851764,3 1|3 3|1 2,4.1149051
300,Normal_bimodal,180,20,300,20,0.2,300,5.0,477.84516728748247,5 5|0 2|5 0,4.1415151
301,Normal_bimodal,180,20,300,20,0.2,300,15.0,477.84516728748247,5 5|0 2|5 0,4.0365908
302,Normal_bimodal,180,20,300,20,0.2,300,25.0,477.84516728748247,5 5|0 2|5 0,4.0900612
303,Normal_bimodal,180,20,300,20,0.2,300,40.0,477.84516728748247,5 5|0 2|5 0,4.0427447
304,Normal_bimodal,180,20,300,20,0.2,300,50.0,477.84516728748247,5 5|0 2|5 0,4.0267949
305,Normal_bimodal,180,20,300,20,0.4,300,5.0,432.8909224418948,0 2|3 1|3 4,2.0007459
306,Normal_bimodal,180,20,300,20,0.4,300,15.0,432.8909224418948,5 4|2 5|1 1,4.1485611
307,Normal_bimodal,180,20,300,20,0.4,300,25.0,432.8909224418948,5 4|2 5|1 1,4.1900915
308,Normal_bimodal,180,20,300,20,0.4,300,40.0,432.8909224418948,5 4|2 5|1 1,3.9649295
309,Normal_bimodal,180,20,300,20,0.4,300,50.0,432.8909224418948,5 4|2 5|1 1,4.0704655
310,Normal_bimodal,180,20,300,20,0.5,300,5.0,414.04158529742966,2 5|1 2|4 2,1.9040597
311,Normal_bimodal,180,20,300,20,0.5,300,15.0,414.04158529742966,1 5|2 2|4 5,4.0923607
312,Normal_bimodal,180,20,300,20,0.5,300,25.0,414.04158529742966,1 5|2 2|4 5,4.0931426
313,Normal_bimodal,180,20,300,20,0.5,300,40.0,414.04158529742966,1 5|2 2|4 5,4.0896683
314,Normal_bimodal,180,20,300,20,0.5,300,50.0,414.04158529742966,1 5|2 2|4 5,4.0639688
315,Normal_bimodal,180,20,300,20,0.6,300,5.0,386.2074271353523,4 4|1 3|3 0,1.872912
316,Normal_bimodal,180,20,300,20,0.6,300,15.0,386.2074271353523,1 1|2 4|4 3,4.2203989
317,Normal_bimodal,180,20,300,20,0.6,300,25.0,386.2074271353523,1 1|2 4|4 3,4.1737384
318,Normal_bimodal,180,20,300,20,0.6,300,40.0,386.2074271353523,1 1|2 4|4 3,4.1396691
319,Normal_bimodal,180,20,300,20,0.6,300,50.0,386.2074271353523,1 1|2 4|4 3,4.1333494
320,Normal_bimodal,180,20,300,20,0.8,300,5.0,353.1693950015705,5 1|1 1|3 4,1.757202
321,Normal_bimodal,180,20,300,20,0.8,300,15.0,348.0326756665789,3 1|3 3|1 2,4.2803032
322,Normal_bimodal,180,20,300,20,0.8,300,25.0,348.0326756665789,3 1|3 3|1 2,4.1682657
323,Normal_bimodal,180,20,300,20,0.8,300,40.0,348.0326756665789,3 1|3 3|1 2,4.1993829
324,Normal_bimodal,180,20,300,20,0.8,300,50.0,348.0326756665789,3 1|3 3|1 2,4.2235496
325,Normal_bimodal,180,20,120,30,0.2,300,5.0,287.4491737601557,1 1|1 5|4 3,1.8874401
326,Normal_bimodal,180,20,120,30,0.2,300,15.0,287.4491737601557,3 2|0 5|2 4,5.9238465
327,Normal_bimodal,180,20,120,30,0.2,300,25.0,287.4491737601557,3 2|0 5|2 4,5.8381194
328,Normal_bimodal,180,20,120,30,0.2,300,40.0,287.4491737601557,3 2|0 5|2 4,5.8522726
329,Normal_bimodal,180,20,120,30,0.2,300,50.0,287.4491737601557,3 2|0 5|2 4,5.8217276
330,Normal_bimodal,180,20,120,30,0.4,300,5.0,265.87875254090983,1 1|1 5|4 3,1.8063999
331,Normal_bimodal,180,20,120,30,0.4,300,15.0,265.87875254090983,2 4|0 4|5 4,5.9875712
332,Normal_bimodal,180,20,120,30,0.4,300,25.0,265.87875254090983,2 4|0 4|5 4,5.9194661
333,Normal_bimodal,180,20,120,30,0.4,300,40.0,265.87875254090983,2 4|0 4|5 4,6.0096558
334,Normal_bimodal,180,20,120,30,0.4,300,50.0,265.87875254090983,2 4|0 4|5 4,5.8333633
335,Normal_bimodal,180,20,120,30,0.5,300,5.0,255.4962525409099,1 1|1 5|4 3,1.7452577
336,Normal_bimodal,180,20,120,30,0.5,300,15.0,253.72622069674458,2 1|4 3|0 0,5.9873784
337,Normal_bimodal,180,20,120,30,0.5,300,25.0,253.72622069674458,2 1|4 3|0 0,5.8716132
338,Normal_bimodal,180,20,120,30,0.5,300,40.0,253.72622069674458,2 1|4 3|0 0,5.8380059
339,Normal_bimodal,180,20,120,30,0.5,300,50.0,253.72622069674458,2 1|4 3|0 0,5.8975313
340,Normal_bimodal,180,20,120,30,0.6,300,5.0,245.16379883720612,1 1|1 5|4 3,1.7542274
341,Normal_bimodal,180,20,120,30,0.6,300,15.0,242.47560087593163,2 2|2 0|5 2,6.0370089
342,Normal_bimodal,180,20,120,30,0.6,300,25.0,242.47560087593163,2 2|2 0|5 2,5.9162996
343,Normal_bimodal,180,20,120,30,0.6,300,40.0,242.47560087593163,2 2|2 0|5 2,5.8138374
344,Normal_bimodal,180,20,120,30,0.6,300,50.0,242.47560087593163,2 2|2 0|5 2,6.0001231
345,Normal_bimodal,180,20,120,30,0.8,300,5.0,225.04313170740716,1 2|4 1|3 5,1.7502599
346,Normal_bimodal,180,20,120,30,0.8,300,15.0,223.8682286694589,4 5|2 1|0 0,8.8639999
347,Normal_bimodal,180,20,120,30,0.8,300,25.0,223.8682286694589,4 5|2 1|0 0,5.9284247
348,Normal_bimodal,180,20,120,30,0.8,300,40.0,223.8682286694589,4 5|2 1|0 0,6.1329137
349,Normal_bimodal,180,20,120,30,0.8,300,50.0,223.8682286694589,4 5|2 1|0 0,6.0005577
350,Normal_bimodal,180,20,120,20,0.2,300,5.0,287.5553311675631,1 1|1 5|4 3,1.9386118
351,Normal_bimodal,180,20,120,20,0.2,300,15.0,287.5553311675631,3 1|0 4|1 4,5.9407436
352,Normal_bimodal,180,20,120,20,0.2,300,25.0,287.5553311675631,3 1|0 4|1 4,5.7886133
353,Normal_bimodal,180,20,120,20,0.2,300,40.0,287.5553311675631,3 1|0 4|1 4,5.7674051
354,Normal_bimodal,180,20,120,20,0.2,300,50.0,287.5553311675631,3 1|0 4|1 4,5.813049
355,Normal_bimodal,180,20,120,20,0.4,300,5.0,266.0979192075765,1 1|1 5|4 3,1.7873763
356,Normal_bimodal,180,20,120,20,0.4,300,15.0,266.0979192075765,2 4|0 4|5 4,5.8880476
357,Normal_bimodal,180,20,120,20,0.4,300,25.0,266.0979192075765,2 4|0 4|5 4,5.88827
358,Normal_bimodal,180,20,120,20,0.4,300,40.0,266.0979192075765,2 4|0 4|5 4,5.9180736
359,Normal_bimodal,180,20,120,20,0.4,300,50.0,266.0979192075765,2 4|0 4|5 4,5.8306921
360,Normal_bimodal,180,20,120,20,0.5,300,5.0,255.71111365202097,1 1|1 5|4 3,1.7286242
361,Normal_bimodal,180,20,120,20,0.5,300,15.0,252.07464020259826,0 3|4 1|5 3,5.9465436
362,Normal_bimodal,180,20,120,20,0.5,300,25.0,252.07464020259826,0 3|4 1|5 3,5.8705748
363,Normal_bimodal,180,20,120,20,0.5,300,40.0,252.07464020259826,0 3|4 1|5 3,5.8310831
364,Normal_bimodal,180,20,120,20,0.5,300,50.0,252.07464020259826,0 3|4 1|5 3,5.8458729
365,Normal_bimodal,180,20,120,20,0.6,300,5.0,245.4570858742432,1 1|1 5|4 3,1.6595242
366,Normal_bimodal,180,20,120,20,0.6,300,15.0,242.40269964136368,2 2|2 0|5 2,6.0087781
367,Normal_bimodal,180,20,120,20,0.6,300,25.0,242.40269964136368,2 2|2 0|5 2,6.0294624
368,Normal_bimodal,180,20,120,20,0.6,300,40.0,242.40269964136368,2 2|2 0|5 2,5.9106725
369,Normal_bimodal,180,20,120,20,0.6,300,50.0,242.40269964136368,2 2|2 0|5 2,5.8338672
370,Normal_bimodal,180,20,120,20,0.8,300,5.0,224.78465948518493,1 2|4 1|3 5,1.6852592
371,Normal_bimodal,180,20,120,20,0.8,300,15.0,223.6652965706934,4 5|2 1|0 0,6.0516281
372,Normal_bimodal,180,20,120,20,0.8,300,25.0,223.6652965706934,4 5|2 1|0 0,6.0712651
373,Normal_bimodal,180,20,120,20,0.8,300,40.0,223.6652965706934,4 5|2 1|0 0,6.0781132
374,Normal_bimodal,180,20,120,20,0.8,300,50.0,223.6652965706934,4 5|2 1|0 0,5.9205149
375,Normal_bimodal,180,20,120,10,0.2,300,5.0,287.6471367231186,1 1|1 5|4 3,1.8892212
376,Normal_bimodal,180,20,120,10,0.2,300,15.0,287.6471367231186,3 1|0 4|1 4,5.8285857
377,Normal_bimodal,180,20,120,10,0.2,300,25.0,287.6471367231186,3 1|0 4|1 4,5.9210071
378,Normal_bimodal,180,20,120,10,0.2,300,40.0,287.6471367231186,3 1|0 4|1 4,5.7861175
379,Normal_bimodal,180,20,120,10,0.2,300,50.0,287.6471367231186,3 1|0 4|1 4,5.7918292
380,Normal_bimodal,180,20,120,10,0.4,300,5.0,266.339863652021,1 1|1 5|4 3,1.7499259
381,Normal_bimodal,180,20,120,10,0.4,300,15.0,266.339863652021,3 0|4 3|1 1,5.9953084
382,Normal_bimodal,180,20,120,10,0.4,300,25.0,266.339863652021,3 0|4 3|1 1,5.8368184
383,Normal_bimodal,180,20,120,10,0.4,300,40.0,266.339863652021,3 0|4 3|1 1,5.8275507
384,Normal_bimodal,180,20,120,10,0.4,300,50.0,266.339863652021,3 0|4 3|1 1,6.0813921
385,Normal_bimodal,180,20,120,10,0.5,300,5.0,255.8166229112802,1 1|1 5|4 3,1.7622653
386,Normal_bimodal,180,20,120,10,0.5,300,15.0,252.16735625198098,0 3|4 1|5 3,5.9222145
387,Normal_bimodal,180,20,120,10,0.5,300,25.0,252.16735625198098,0 3|4 1|5 3,5.8995328
388,Normal_bimodal,180,20,120,10,0.5,300,40.0,252.16735625198098,0 3|4 1|5 3,5.8338717
389,Normal_bimodal,180,20,120,10,0.5,300,50.0,252.16735625198098,0 3|4 1|5 3,6.1263078
390,Normal_bimodal,180,20,120,10,0.6,300,5.0,245.7294469853543,1 1|1 5|4 3,1.8602416
391,Normal_bimodal,180,20,120,10,0.6,300,15.0,242.3792737154378,2 2|2 0|5 2,6.6921288
392,Normal_bimodal,180,20,120,10,0.6,300,25.0,242.3792737154378,2 2|2 0|5 2,6.2281382
393,Normal_bimodal,180,20,120,10,0.6,300,40.0,242.3792737154378,2 2|2 0|5 2,6.3034173
394,Normal_bimodal,180,20,120,10,0.6,300,50.0,242.3792737154378,2 2|2 0|5 2,6.3325022
395,Normal_bimodal,180,20,120,10,0.8,300,5.0,224.52484467037007,1 2|4 1|3 5,1.6749346
396,Normal_bimodal,180,20,120,10,0.8,300,15.0,223.5133212620515,1 1|5 5|1 4,5.9480689
397,Normal_bimodal,180,20,120,10,0.8,300,25.0,223.5133212620515,1 1|5 5|1 4,5.9691462
398,Normal_bimodal,180,20,120,10,0.8,300,40.0,223.5133212620515,1 1|5 5|1 4,5.9694822
